INFO_TIME,COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
╕ъо╞о╔╢б,┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,дс╝╞,дHдf╝╞,иkй╩дHдf╝╞,дkй╩дHдf╝╞
"103Y3M","10009","╢│кL┐д","10009060","е_┤ф┬э","10009060-006","╕qе┴и╜",216,530,268,262
"103Y3M","10009","╢│кL┐д","10009060","е_┤ф┬э","10009060-017","╝Bнэи╜",467,1418,729,689
"103Y3M","10009","╢│кL┐д","10009060","е_┤ф┬э","10009060-010","╜ч║╓и╜",186,433,234,199
"103Y3M","10009","╢│кL┐д","10009060","е_┤ф┬э","10009060-025","╛Ё╕}и╜",1363,3676,1920,1756
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-001","дЇ╕Pз°",470,1477,778,699
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-017","еjз|з°",915,2671,1400,1271
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-010","е├е·з°",796,2413,1236,1177
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-015","е├йўз°",811,2463,1317,1146
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-002","е╨д▀з°",412,1274,651,623
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-019","жшенз°",614,1695,876,819
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-005","кFйMз°",1183,3778,1949,1829
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-012","оr╕}з°",528,1504,776,728
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-011","о█кLз°",434,1352,721,631
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-014","пє└нз°",274,674,387,287
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-003","░ккLз°",449,1367,722,645
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-004","▓№нcз°",566,1828,968,860
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-016","│┬╢щз°",285,891,478,413
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-018","┤┬╢зз°",826,2484,1262,1222
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-007","┤╤╜Lз°",764,2500,1309,1191
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-008","╡╪дsз°",330,842,462,380
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-009","╡╪лnз°",125,339,196,143
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-020","┘їеJз°",289,821,452,369
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-006","╖s╔▄з°",585,1817,999,818
"103Y3M","10009","╢│кL┐д","10009070","еjз|╢m","10009070-013","╝╠┤Єз°",205,552,318,234
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-016","б╜дlз°",433,1164,612,552
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-021","б╜кFз°",441,1269,681,588
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-010","дTйmз°",158,455,242,213
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-011","д║┤Єз°",336,983,565,418
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-001","е|┤Єз°",760,2116,1143,973
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-012","ж╧╜╒з°",417,1181,653,528
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-018","кLкFз°",414,1222,685,537
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-017","кLнэз°",498,1338,732,606
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-006","мI┤Єз°",515,1436,788,648
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-009","н╕иFз°",374,1086,582,504
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-020","н╕кFз°",240,681,370,311
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-013","▒[е_з°",704,1944,996,948
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-014","▒[лnз°",370,976,530,446
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-004","│└│їз°",416,1133,623,510
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-005","┤Єжшз°",928,2815,1462,1353
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-007","┤Є╝dз°",327,996,561,435
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-002","╖s╔▄з°",273,781,428,353
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-019","╖╦з└з°",309,868,488,380
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-003","╖╦й│з°",404,1147,636,511
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-015","╝s╖╛з°",335,852,459,393
"103Y3M","10009","╢│кL┐д","10009180","е|┤Є╢m","10009180-008","╜▓нэз°",356,1064,606,458
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-026","дCоyи╜",330,1101,574,527
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-024","дE╢йи╜",275,938,498,440
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-023","дU┘їи╜",290,1008,538,470
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-002","дj╢щи╜",644,2186,1091,1095
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-017","дj╖sи╜",635,2138,1129,1009
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-006","ддйMи╜",260,736,358,378
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-009","дд┐│и╜",1076,3338,1653,1685
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-027","д╜БFи╜",471,1703,902,801
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-004","е┐┐│и╜",1196,3742,1886,1856
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-005","е├жwи╜",170,456,240,216
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-008","е·╡╪и╜",485,1382,661,721
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-015","жwйwи╜",618,2267,1178,1089
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-025","зdнэи╜",455,1612,826,786
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-019","кF┐│и╜",375,1214,645,569
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-014","кeлnи╜",406,1232,639,593
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-001","о╢┐│и╜",602,2001,1032,969
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-018","░ё└Yи╜",292,1073,553,520
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-022","│╗┘їи╜",375,1216,624,592
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-021","│└│їи╜",563,1816,932,884
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-013","╢@жwи╜",367,1150,580,570
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-011","╖sжwи╜",420,1662,866,796
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-012","╖s┬╫и╜",530,1928,1017,911
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-010","║~е·и╜",1643,5272,2585,2687
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-016","║╓е╨и╜",476,1866,984,882
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-007","║╓┐│и╜",255,712,352,360
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-003","╝s║╓и╜",806,2562,1233,1329
"103Y3M","10009","╢│кL┐д","10009040","жш┴│┬э","10009040-020","╝s┐│и╜",347,1063,552,511
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-005","дым▄з°",527,1393,774,619
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-012","е|м№з°",473,1198,670,528
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-010","жPжwз°",856,2367,1307,1060
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-008","жwлnз°",434,1071,609,462
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-009","йўлnз°",340,1062,599,463
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-002","кFе_з°",529,1475,754,721
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-001","кFлnз°",628,1760,889,871
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-004","┤_┐│з°",222,606,333,273
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-006","╡{о№з°",240,631,351,280
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-011","╖sй[з°",482,1282,719,563
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-003","╣┼╢йз°",712,1943,1071,872
"103Y3M","10009","╢│кL┐д","10009140","кF╢╒╢m","10009140-007","└s╝цз°",360,1011,580,431
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-006","дE╦|з°",924,3213,1701,1512
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-004","йW│╗з°",214,666,358,308
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-002","кLддз°",1458,4434,2267,2167
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-003","кLе_з°",841,2686,1402,1284
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-001","кLлnз°",435,1287,665,622
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-005","кLнZз°",333,1042,566,476
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-010","нл┐│з°",596,2205,1140,1065
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-009","пQ│┬з°",411,1313,685,628
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-008","пQ╢юз°",408,1403,742,661
"103Y3M","10009","╢│кL┐д","10009100","кLд║╢m","10009100-007","┤Єе╗з°",244,804,424,380
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-013","дTжXи╜",475,1443,768,675
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-026","дU╖╦и╜",549,1797,957,840
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-001","дддsи╜",445,1228,603,625
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-025","дд╖╦и╜",492,1633,873,760
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-004","д╜жwи╜",1329,3740,1834,1906
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-014","е_╖╦и╜",276,958,494,464
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-008","енйMи╜",1805,5092,2486,2606
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-028","е▀дпи╜",1735,4741,2308,2433
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-020","жw╖╦и╜",652,2134,1086,1048
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-007","жw╝yи╜",673,1834,900,934
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-016","жшд┘и╜",592,1852,971,881
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-006","жшжwи╜",1417,4027,1962,2065
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-012","й╡ени╜",400,1269,676,593
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-003","кFдпи╜",1156,3477,1748,1729
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-029","кFд┘и╜",447,1485,796,689
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-017","к┌пєи╜",338,1072,596,476
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-027","л╪░ъи╜",244,591,327,264
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-018","╤Mд║и╜",1008,3156,1641,1515
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-024","│╗╖╦и╜",929,3107,1634,1473
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-019","╘│└Yи╜",321,957,486,471
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-023","┤fи╙и╜",944,2819,1464,1355
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-022","╖Gи╧и╜",1193,3807,1965,1842
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-010","╖sжNи╜",1575,4577,2248,2329
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-002","╖s┐│и╜",857,2116,1091,1025
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-005","╝w┐│и╜",1224,3315,1607,1708
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-015","╛┴жaи╜",393,1190,653,537
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-011","┐oдtи╜",789,2354,1213,1141
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-021","┐│дди╜",655,1911,985,926
"103Y3M","10009","╢│кL┐д","10009030","къз└┬э","10009030-009","┐│лnи╜",929,2764,1415,1349
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-009","дjж│з°",654,1855,1035,820
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-008","дн╗эз°",327,1027,547,480
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-013","дЇз└з°",469,1486,790,696
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-002","жш║aз°",585,1805,915,890
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-014","кDлnз°",310,984,513,471
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-001","кFй·з°",493,1467,748,719
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-007","к№─Uз°",774,2546,1372,1174
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-003","лn╢зз°",959,2863,1493,1370
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-011","пє┤Єз°",550,1838,979,859
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-004","▒[лeз°",882,2476,1310,1166
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-006","┤фз└з°",515,1654,862,792
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-012","┬┬╔▄з°",432,1453,758,695
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-010","┬╫║aз°",743,2208,1188,1020
"103Y3M","10009","╢│кL┐д","10009120","▒[нI╢m","10009120-005","├╣нэз°",819,2510,1310,1200
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-008","дT▓▒з°",1295,3878,1968,1910
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-003","е╦б╜з°",676,2113,1118,995
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-006","лсжwз°",1049,3423,1737,1686
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-011","мIнэз°",1226,3861,2012,1849
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-007","о№┬╫з°",829,2461,1235,1226
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-005","▒[лсз°",879,2780,1474,1306
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-001","│┴мzз°",1592,5069,2482,2587
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-002","│┴┬╫з°",2608,8158,3977,4181
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-010","╖sжNз°",408,1247,677,570
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-012","╣pнэз°",728,2367,1216,1151
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-009","╛Ї└Yз°",1463,4552,2349,2203
"103Y3M","10009","╢│кL┐д","10009130","│┴╝d╢m","10009130-004","┐│╡╪з°",896,2791,1440,1351
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-007","дjм№з°",1104,3579,1815,1764
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-013","дн╡╪з°",466,1632,886,746
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-014","д╗жXз°",631,2189,1171,1018
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-011","е|жXз°",640,2168,1122,1046
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-003","е╠жшз°",584,1910,1012,898
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-002","е╠нэз°",332,1091,577,514
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-006","оHдlз°",704,2287,1198,1089
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-008","оHз└з°",470,1542,808,734
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-012","│┬╢щз°",590,1843,975,868
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-001","█lофз°",1673,4898,2531,2367
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-005","╕qйMз°",392,1339,715,624
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-004","┐│офз°",499,1452,769,683
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-010","┐│╢Qз°",725,2388,1280,1108
"103Y3M","10009","╢│кL┐д","10009090","█lоф╢m","10009090-009","─╟енз°",459,1445,762,683
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-010","дs╝dз°",385,1016,559,457
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-015","дн┤фз°",779,2171,1119,1052
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-009","дн╖}з°",199,519,297,222
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-006","д√нэз°",777,2226,1246,980
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-001","еxжшз°",508,1486,753,733
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-012","е├┬╫з°",571,1691,900,791
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-008","е·╡╪з°",307,815,436,379
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-013","йM┬╫з°",1246,3692,2011,1681
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-007","мuж{з°",261,723,402,321
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-004","о№дfз°",792,2310,1190,1120
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-002","о№е_з°",422,1305,696,609
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-003","о№лnз°",467,1331,688,643
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-014","░A┤фз°",740,2102,1152,950
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-011","┤I╡aз°",625,1880,998,882
"103Y3M","10009","╢│кL┐д","10009160","╗Oжш╢m","10009160-005","╖╦│╗з°",740,1800,1016,784
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-001","дде┴з°",773,2339,1245,1094
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-003","дд│╙з°",580,1799,946,853
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-007","е╨мvз°",290,930,508,422
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-006","ж│д~з°",356,1106,597,509
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-002","оHл╕з°",579,1795,932,863
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-005","░и╗яз°",539,1830,959,871
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-004","╖s┤Єз°",462,1404,778,626
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-009","╝щнэз°",355,1013,567,446
"103Y3M","10009","╢│кL┐д","10009150","╜╟й╛╢m","10009150-008","└sйез°",470,1435,779,656
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-010","дUп╦и╜",482,1643,848,795
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-003","дjоrи╜",1041,2956,1537,1419
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-002","ж╠н▄и╜",1280,3456,1777,1679
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-009","к°з|и╜",430,1651,883,768
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-007","░T╢эи╜",1678,4483,2253,2230
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-008","╙yжщи╜",609,1999,1030,969
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-004","░ё└Yи╜",1477,3968,1978,1990
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-005","│╗п╦и╜",727,1953,959,994
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-001","└s╖╜и╜",2956,6902,3387,3515
"103Y3M","65000","╖sе_ел","65000230","дKи╜░╧","65000230-006","┬┬л░и╜",2686,7344,3621,3723
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-001","дK╜хи╜",155,398,221,177
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-003","еj╔▄и╜",473,1129,610,519
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-012","й▒дlи╜",261,702,390,312
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-009","лснэи╜",1063,2240,1136,1104
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-006","нZк°и╜",288,670,349,321
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-005","оHйWи╜",2917,7533,3779,3754
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-002","оH└Yи╜",2064,5462,2663,2799
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-011","╢ъдsи╜",217,632,363,269
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-004","╖s╔▄и╜",358,1014,547,467
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-010","║╓╝wи╜",351,899,456,443
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-007","╛юдsи╜",232,594,344,250
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-013","┐│╡╪и╜",526,1379,758,621
"103Y3M","65000","╖sе_ел","65000210","дTк█░╧","65000210-008","┐№кOи╜",298,831,485,346
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-002","дGнли╜",611,1807,917,890
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-019","дTе┴и╜",1249,3542,1762,1780
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-072","дTжwи╜",1222,2830,1363,1467
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-028","дjжPи╜",887,1995,952,1043
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-031","дjжwи╜",673,1777,877,900
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-001","дjж│и╜",1956,5617,2788,2829
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-042","дj╢щи╜",1046,2806,1418,1388
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-060","дj╝wи╜",364,877,414,463
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-041","дддsи╜",1125,2822,1385,1437
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-052","ддеби╜",792,1859,941,918
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-026","дде┐и╜",568,1487,732,755
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-029","дде┴и╜",541,1387,700,687
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-005","дд┐│и╜",1475,3940,1990,1950
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-109","днижи╜",743,1862,980,882
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-095","дн▒`и╜",1474,4516,2230,2286
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-104","дн╡╪и╜",1985,5322,2576,2746
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-119","дн╢╢и╜",1425,4177,2084,2093
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-096","дн║╓и╜",1553,4001,1942,2059
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-097","дпй╛и╜",1251,3431,1701,1730
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-118","дп╡╪и╜",1693,4520,2233,2287
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-034","дп╕qи╜",461,1257,621,636
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-032","дп╝wи╜",867,2116,1105,1011
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-065","д╢╣╪и╜",519,1320,652,668
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-077","д╗жXи╜",1488,4029,2029,2000
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-078","д╗║╓и╜",2015,6046,2983,3063
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-051","дхд╞и╜",966,2551,1300,1251
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-030","енйMи╜",646,1656,857,799
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-049","е┐жwи╜",833,2069,1009,1060
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-048","е┐╕qи╜",741,1972,1000,972
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-047","е┐╝wи╜",482,1223,574,649
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-045","е┴е═и╜",1714,4572,2268,2304
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-112","е├жNи╜",1174,3235,1579,1656
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-091","е├жwи╜",1547,4569,2243,2326
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-025","е├мKи╜",782,2106,1030,1076
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-090","е├▓Mи╜",2066,6222,3009,3213
"103Y3M","65000","╖sе_ел","65000020","дTнл░╧","65000020-088","е├▓▒и╜",1268,3698,1810,1888
